Unnamed: 0,Rk,Date,Comp,Round,Venue,Scorer,Opponent,Start,xG,PSxG,Body Part,Distance,Minute,Score,Goalkeeper,Assist,GCA1,Type,GCA2,Type.1,Notes,Scorer-p,GCA1-p,GCA2-p
43,44,2023-12-20,La Liga,Matchweek 18,Home,Raphinha,Almería,Y,0.49,0.95,Left Foot,3.0,33,0-0,Luís Maximiano,,Ronald Araújo,Shot,,,,RW,CB,
44,45,2023-12-20,La Liga,Matchweek 18,Home,Sergi Roberto,Almería,Y*,0.1,0.51,Head,6.0,60,1-1,Luís Maximiano,Raphinha,Raphinha,Pass (Dead),,,,CDM,RW,
45,46,2023-12-20,La Liga,Matchweek 18,Home,Sergi Roberto,Almería,Y*,0.62,0.92,Right Foot,8.0,83,2-2,Luís Maximiano,Robert Lewandowski,Robert Lewandowski,Pass (Live),İlkay Gündoğan,Pass (Live),,CDM,ST,MF
46,47,2024-01-04,La Liga,Matchweek 19,Away,Ferrán Torres,Las Palmas,Y,0.14,0.31,Right Foot,16.0,55,0-1,Álvaro Vallés,Sergi Roberto,Sergi Roberto,Pass (Live),Alejandro Balde,Pass (Live),,LW,CDM,LB
47,48,2024-01-04,La Liga,Matchweek 19,Away,İlkay Gündoğan,Las Palmas,Y,0.79,0.92,Right Foot,13.0,90+3,1-1,Álvaro Vallés,,İlkay Gündoğan,Fouled,João Félix,Shot,,MF,MF,LW
49,50,2024-01-07,Copa del Rey,Round of 32,Away,Raphinha,Barbastro,Y,,,,,51,1-0,Arnau Fàbrega,Héctor Fort,Héctor Fort,,,,,RW,RB,
51,52,2024-01-11,Supercopa de España,Semi-finals,Home,Robert Lewandowski,Osasuna,Y,,,,,59,,,İlkay Gündoğan,İlkay Gündoğan,,,,,ST,MF,
52,53,2024-01-11,Supercopa de España,Semi-finals,Home,Lamine Yamal,Osasuna,N,,,,,90+3,,,João Félix,João Félix,,,,,RW,LW,
54,55,2024-01-18,Copa del Rey,Round of 16,Away,Ferrán Torres,Unionistas Sal,Y,,,,,45,0-1,Iván Martínez,João Félix,João Félix,,,,,LW,LW,
55,56,2024-01-18,Copa del Rey,Round of 16,Away,Jules Koundé,Unionistas Sal,Y,,,,,69,1-1,Iván Martínez,Pau Cubarsí,Pau Cubarsí,,,,,CB,CB,
56,57,2024-01-18,Copa del Rey,Round of 16,Away,Alejandro Balde,Unionistas Sal,Y,,,,,73,2-1,Iván Martínez,Jules Koundé,Jules Koundé,,,,,LB,CB,
57,58,2024-01-21,La Liga,Matchweek 21,Away,Ferrán Torres,Betis,Y,0.81,0.58,Right Foot,9.0,21,0-0,Rui Silva,Pedri,Pedri,Pass (Live),Jules Koundé,Pass (Live),,LW,CAM,CB
58,59,2024-01-21,La Liga,Matchweek 21,Away,Ferrán Torres,Betis,Y,0.3,0.33,Left Foot,10.0,48,1-0,Rui Silva,,Lamine Yamal,Take-On,Jules Koundé,Pass (Live),,LW,RW,CB
59,60,2024-01-21,La Liga,Matchweek 21,Away,João Félix,Betis,N,0.1,0.4,Right Foot,18.0,90,2-2,Rui Silva,Ferrán Torres,Ferrán Torres,Pass (Live),João Félix,Pass (Live),,LW,LW,LW
60,61,2024-01-21,La Liga,Matchweek 21,Away,Ferrán Torres,Betis,Y,0.4,0.69,Right Foot,15.0,90+2,3-2,Rui Silva,Lamine Yamal,Lamine Yamal,Pass (Live),Ferrán Torres,Pass (Live),,LW,RW,LW
62,63,2024-01-24,Copa del Rey,Quarter-finals,Away,Lamine Yamal,Athletic Club,Y,,,,,32,1-1,Julen Agirrezabala,Jules Koundé,Jules Koundé,,,,,RW,CB,
63,64,2024-01-27,La Liga,Matchweek 22,Home,İlkay Gündoğan,Villarreal,Y,0.08,0.26,Left Foot,18.0,60,0-2,Filip Jørgensen,Robert Lewandowski,Ferrán Torres,Pass (Live),Pedri,Pass (Live),,MF,LW,CAM
64,65,2024-01-27,La Liga,Matchweek 22,Home,Pedri,Villarreal,N,0.1,0.09,Left Foot,14.0,68,1-2,Filip Jørgensen,İlkay Gündoğan,Lamine Yamal,Pass (Live),Lamine Yamal,Take-On,Deflected,CAM,RW,RW
66,67,2024-01-31,La Liga,Matchweek 20,Home,Vitor Roque,Osasuna,N,0.24,0.38,Head,4.0,63,0-0,Aitor Fernández,João Cancelo,João Cancelo,Pass (Live),Frenkie de Jong,Pass (Live),,ST,RB,MF
67,68,2024-02-03,La Liga,Matchweek 23,Away,Robert Lewandowski,Alavés,Y,0.63,0.79,Right Foot,10.0,22,0-0,Antonio Sivera,İlkay Gündoğan,İlkay Gündoğan,Pass (Live),Frenkie de Jong,Pass (Live),,ST,MF,MF
68,69,2024-02-03,La Liga,Matchweek 23,Away,İlkay Gündoğan,Alavés,Y,0.1,0.5,Right Foot,5.0,49,1-0,Antonio Sivera,Pedri,Pedri,Pass (Live),Lamine Yamal,Pass (Live),Volley,MF,CAM,RW
69,70,2024-02-03,La Liga,Matchweek 23,Away,Vitor Roque,Alavés,N,0.22,0.66,Left Foot,10.0,63,2-1,Antonio Sivera,Héctor Fort,Héctor Fort,Pass (Live),Frenkie de Jong,Pass (Live),,ST,RB,MF
70,71,2024-02-11,La Liga,Matchweek 24,Home,Lamine Yamal,Granada,Y,0.61,0.94,Right Foot,3.0,14,0-0,Augusto Batalla,João Cancelo,João Cancelo,Pass (Live),Frenkie de Jong,Pass (Live),Volley,RW,RB,MF
71,72,2024-02-11,La Liga,Matchweek 24,Home,Robert Lewandowski,Granada,Y,0.12,0.56,Right Foot,21.0,63,1-2,Augusto Batalla,İlkay Gündoğan,İlkay Gündoğan,Pass (Live),João Cancelo,Pass (Live),,ST,MF,RB
72,73,2024-02-11,La Liga,Matchweek 24,Home,Lamine Yamal,Granada,Y,0.04,0.22,Left Foot,26.0,80,2-3,Augusto Batalla,,Lamine Yamal,Tackle,,,,RW,RW,
73,74,2024-02-17,La Liga,Matchweek 25,Away,Robert Lewandowski,Celta Vigo,Y,0.09,0.43,Right Foot,17.0,45,0-0,Vicente Guaita,Lamine Yamal,Lamine Yamal,Pass (Live),Jules Koundé,Pass (Live),,ST,RW,CB
74,75,2024-02-17,La Liga,Matchweek 25,Away,Robert Lewandowski,Celta Vigo,Y,0.79,0.99,Right Foot,13.0,90+7,1-1,Vicente Guaita,,Lamine Yamal,Fouled,Robert Lewandowski,Pass (Live),,ST,RW,ST
75,76,2024-02-21,Champions Lg,Round of 16,Away,Robert Lewandowski,Napoli,Y,0.14,0.31,Right Foot,16.0,60,0-0,Alex Meret,Pedri,Pedri,Pass (Live),Iñigo Martínez,Pass (Live),,ST,CAM,CB
76,77,2024-02-24,La Liga,Matchweek 26,Home,Raphinha,Getafe,Y,0.31,0.52,Left Foot,16.0,20,0-0,David Soria,Jules Koundé,Jules Koundé,Pass (Live),Pau Cubarsí,Pass (Live),,RW,CB,CB
77,78,2024-02-24,La Liga,Matchweek 26,Home,João Félix,Getafe,Y,0.39,0.83,Right Foot,8.0,53,1-0,David Soria,Andreas Christensen,Andreas Christensen,Pass (Live),Raphinha,Pass (Live),,LW,CB,RW
78,79,2024-02-24,La Liga,Matchweek 26,Home,Frenkie de Jong,Getafe,Y,0.08,0.32,Right Foot,18.0,61,2-0,David Soria,Raphinha,Raphinha,Pass (Live),Frenkie de Jong,Pass (Live),,MF,RW,MF
79,80,2024-02-24,La Liga,Matchweek 26,Home,Fermin López,Getafe,N,0.45,0.67,Right Foot,12.0,90+1,3-0,David Soria,,Vitor Roque,Shot,,,Volley,CAM,ST,
80,81,2024-03-08,La Liga,Matchweek 28,Home,Lamine Yamal,Mallorca,Y,0.02,0.58,Left Foot,18.0,73,0-0,Predrag Rajković,Robert Lewandowski,Robert Lewandowski,Pass (Live),Lamine Yamal,Pass (Live),,RW,ST,RW
81,82,2024-03-12,Champions Lg,Round of 16,Home,Fermin López,Napoli,Y,0.24,0.79,Right Foot,16.0,15,0-0,Alex Meret,Raphinha,Raphinha,Pass (Live),João Cancelo,Pass (Live),,CAM,RW,RB
82,83,2024-03-12,Champions Lg,Round of 16,Home,João Cancelo,Napoli,Y,0.12,0.51,Right Foot,11.0,17,1-0,Alex Meret,Raphinha,Raphinha,Shot,,,,RB,RW,
83,84,2024-03-12,Champions Lg,Round of 16,Home,Robert Lewandowski,Napoli,Y,0.72,0.84,Left Foot,9.0,83,2-1,Alex Meret,Sergi Roberto,Sergi Roberto,Pass (Live),İlkay Gündoğan,Pass (Live),,ST,CDM,MF
84,85,2024-03-17,La Liga,Matchweek 29,Away,João Félix,Atlético Madrid,Y,0.3,0.82,Right Foot,10.0,38,0-0,Jan Oblak,Robert Lewandowski,Robert Lewandowski,Pass (Live),İlkay Gündoğan,Pass (Live),,LW,ST,MF
85,86,2024-03-17,La Liga,Matchweek 29,Away,Robert Lewandowski,Atlético Madrid,Y,0.16,0.41,Right Foot,13.0,47,1-0,Jan Oblak,Raphinha,Raphinha,Pass (Live),,,,ST,RW,
86,87,2024-03-17,La Liga,Matchweek 29,Away,Fermin López,Atlético Madrid,Y,0.48,0.89,Head,7.0,65,2-0,Jan Oblak,Robert Lewandowski,Robert Lewandowski,Pass (Live),Jules Koundé,Pass (Live),,CAM,ST,CB
87,88,2024-03-30,La Liga,Matchweek 30,Home,Raphinha,Las Palmas,Y,0.29,0.95,Head,11.0,59,0-0,Aarón Escandell,João Félix,João Félix,Pass (Live),Sergi Roberto,Pass (Live),,RW,LW,CDM
88,89,2024-04-10,Champions Lg,Quarter-finals,Away,Raphinha,Paris S-G,Y,0.19,0.31,Right Foot,14.0,37,0-0,Gianluigi Donnarumma,,Robert Lewandowski,Pass (Live),Pau Cubarsí,Pass (Live),,RW,ST,CB
89,90,2024-04-10,Champions Lg,Quarter-finals,Away,Raphinha,Paris S-G,Y,0.27,0.87,Left Foot,15.0,62,1-2,Gianluigi Donnarumma,Pedri,Pedri,Pass (Live),Pau Cubarsí,Pass (Live),Volley,RW,CAM,CB
90,91,2024-04-10,Champions Lg,Quarter-finals,Away,Andreas Christensen,Paris S-G,N,0.56,0.73,Head,4.0,77,2-2,Gianluigi Donnarumma,İlkay Gündoğan,İlkay Gündoğan,Pass (Dead),Robert Lewandowski,Pass (Live),,CB,MF,ST
0,1,2023-08-14,La Liga,Matchweek 1,Home,Fede San Emeterio,Alavés,Y,0.06,0.07,Head,5.0,7,0-0,Antonio Sivera,Javi Hernández,Javi Hernández,Pass (Dead),Iván Alejo,Fouled,,MF,LB,MF
1,2,2023-08-26,La Liga,Matchweek 3,Home,Luis Hernández,Almería,Y,0.95,0.97,Left Foot,2.0,59,0-0,Luís Maximiano,Gonzalo Escalante,Gonzalo Escalante,Pass (Live),Javi Hernández,Pass (Dead),,CB,MF,LB
2,3,2023-09-01,La Liga,Matchweek 4,Home,Chris Ramos,Villarreal,Y,0.64,0.82,Right Foot,4.0,18,0-1,Filip Jørgensen,,Rubén Alcaraz,Shot,,,,ST,MF,
3,4,2023-09-01,La Liga,Matchweek 4,Home,Darwin Machís,Villarreal,Y,0.79,0.99,Right Foot,13.0,30,1-1,Filip Jørgensen,,Chris Ramos,Fouled,Rubén Alcaraz,Pass (Live),,MF,ST,MF
4,5,2023-09-01,La Liga,Matchweek 4,Home,Darwin Machís,Villarreal,Y,0.01,0.11,Right Foot,25.0,50,2-1,Filip Jørgensen,Gonzalo Escalante,Gonzalo Escalante,Pass (Live),Darwin Machís,Pass (Live),,MF,MF,MF
5,6,2023-09-24,La Liga,Matchweek 6,Away,Chris Ramos,Betis,Y,0.06,0.69,Head,11.0,41,0-0,Claudio Bravo,,Iván Alejo,Pass (Live),Javi Hernández,Pass (Live),,ST,MF,LB
6,7,2023-10-01,La Liga,Matchweek 8,Away,Lucas,Atlético Madrid,Y,0.35,0.69,Left Foot,5.0,12,0-0,Jan Oblak,Chris Ramos,Rubén Alcaraz,Pass (Live),,,,LB,MF,
8,9,2023-10-28,La Liga,Matchweek 11,Home,Chris Ramos,Sevilla,Y,0.43,0.84,Right Foot,16.0,8,0-0,Ørjan Nyland,Roger Martí,Roger Martí,Pass (Live),Lucas,Tackle,,ST,ST,LB
9,10,2023-10-28,La Liga,Matchweek 11,Home,Darwin Machís,Sevilla,Y,0.12,0.07,Left Foot,14.0,28,1-0,Ørjan Nyland,Roger Martí,Roger Martí,Pass (Live),,,,MF,ST,
10,11,2023-11-29,La Liga,Matchweek 13,Away,Rubén Alcaraz,Mallorca,Y,0.1,0.23,Right Foot,28.0,12,0-0,Predrag Rajković,,Iván Alejo,Fouled,,,,MF,MF,
11,12,2023-12-04,La Liga,Matchweek 15,Away,Chris Ramos,Celta Vigo,Y,0.25,0.69,Head,10.0,16,0-0,Vicente Guaita,Iván Alejo,Iván Alejo,Pass (Live),Roger Martí,Pass (Live),,ST,MF,ST
13,14,2023-12-10,La Liga,Matchweek 16,Home,Roger Martí,Osasuna,Y,0.17,0.08,Head,6.0,19,0-0,Sergio Herrera,Iván Alejo,Iván Alejo,Pass (Live),,,,ST,MF,
14,15,2023-12-17,La Liga,Matchweek 17,Away,Chris Ramos,Las Palmas,Y,0.18,0.16,Head,6.0,83,0-1,Álvaro Vallés,Roberto Navarro,Roberto Navarro,Pass (Dead),Maxi Gómez,Shot,,ST,MF,ST
15,16,2024-01-14,La Liga,Matchweek 20,Home,Rubén Alcaraz,Valencia,Y,0.79,0.98,Right Foot,13.0,21,0-1,Giorgi Mamardashvili,,Rubén Alcaraz,Shot,,,,MF,MF,
16,17,2024-02-25,La Liga,Matchweek 26,Home,Juanmi,Celta Vigo,Y,0.57,0.4,Right Foot,7.0,66,0-2,Vicente Guaita,Sergi Guardiola,Sergi Guardiola,Pass (Live),Javi Hernández,Pass (Live),,LW,ST,LB
17,18,2024-02-25,La Liga,Matchweek 26,Home,Darwin Machís,Celta Vigo,N,0.01,0.3,Right Foot,25.0,90+10,1-2,Vicente Guaita,,Javi Hernández,Shot,,,,MF,LB,
18,19,2024-03-02,La Liga,Matchweek 27,Away,Javi Hernández,Rayo Vallecano,Y,0.16,0.68,Left Foot,14.0,90+1,0-1,Stole Dimitrievski,Víctor Chust,Víctor Chust,Pass (Live),Jorge Meré,Pass (Live),,LB,CB,CB
19,20,2024-03-09,La Liga,Matchweek 28,Home,Juanmi,Atlético Madrid,Y,0.67,0.93,Head,4.0,24,0-0,Jan Oblak,Rubén Sobrino,Rubén Sobrino,Pass (Live),Roberto Navarro,Pass (Live),,LW,ST,MF
20,21,2024-03-09,La Liga,Matchweek 28,Home,Juanmi,Atlético Madrid,Y,0.26,0.55,Right Foot,14.0,64,1-0,Jan Oblak,Javi Hernández,Javi Hernández,Pass (Live),Jeremías Ledesma,Pass (Dead),Volley,LW,LB,GK
21,22,2024-03-29,La Liga,Matchweek 30,Home,Roberto Navarro,Granada,Y,0.34,0.69,Right Foot,15.0,51,0-0,Augusto Batalla,Rubén Alcaraz,Rubén Alcaraz,Pass (Live),Álex Fernández,Pass (Live),,MF,MF,CAM
0,1,2023-08-19,La Liga,Matchweek 2,Away,Óscar Mingueza,Real Sociedad,Y,0.38,0.94,Right Foot,4.0,90+4,0-1,Álex Remiro,,Joseph Aidoo,Shot,,,,RB,CB,
1,2,2023-09-01,La Liga,Matchweek 4,Away,Unai Núñez,Almería,Y,0.26,0.88,Head,4.0,24,0-0,Luís Maximiano,Iago Aspas,Iago Aspas,Pass (Dead),Óscar Mingueza,Fouled,,CB,ST,RB
3,4,2023-09-01,La Liga,Matchweek 4,Away,Williot Swedberg,Almería,N,0.19,0.23,Head,6.0,87,2-2,Luís Maximiano,Manu Sánchez,Manu Sánchez,Pass (Live),Óscar Mingueza,Pass (Live),,CAM,LB,RB
4,5,2023-09-23,La Liga,Matchweek 6,Away,Jørgen Strand Larsen,Barcelona,Y,0.08,0.75,Right Foot,16.0,19,0-0,Marc-André ter Stegen,Luca de la Torre,Luca de la Torre,Pass (Live),Fran Beltrán,Pass (Live),,ST,MF,MF
5,6,2023-09-23,La Liga,Matchweek 6,Away,Anastasios Douvikas,Barcelona,N,0.41,0.94,Left Foot,15.0,76,1-0,Marc-André ter Stegen,Iago Aspas,Iago Aspas,Pass (Live),Jonathan Bamba,Pass (Live),,ST,ST,LW
7,8,2023-10-02,La Liga,Matchweek 8,Away,Anastasios Douvikas,Las Palmas,Y,0.53,0.85,Left Foot,14.0,67,0-0,Álvaro Vallés,Jonathan Bamba,Jonathan Bamba,Pass (Live),Jørgen Strand Larsen,Pass (Live),,ST,LW,ST
8,9,2023-10-08,La Liga,Matchweek 9,Home,Jonathan Bamba,Getafe,Y,0.43,0.64,Left Foot,9.0,24,0-1,David Soria,Luca de la Torre,Luca de la Torre,Pass (Live),Jonathan Bamba,Pass (Live),,LW,MF,LW
9,10,2023-10-08,La Liga,Matchweek 9,Home,Jørgen Strand Larsen,Getafe,Y,0.3,0.94,Right Foot,3.0,42,1-2,David Soria,,Iago Aspas,Shot,,,,ST,ST,
11,12,2023-11-01,Copa del Rey,First round,Away,Jonathan Bamba,Turégano,Y,,,,,33,1-0,Álvaro González,Óscar Mingueza,Óscar Mingueza,,,,,LW,RB,
12,13,2023-11-01,Copa del Rey,First round,Away,Carles Pérez,Turégano,N,,,,,61,2-0,Álvaro González,Williot Swedberg,Williot Swedberg,,,,,RW,CAM,
13,14,2023-11-01,Copa del Rey,First round,Away,Carles Pérez,Turégano,N,,,,,71,3-0,Álvaro González,Anastasios Douvikas,Anastasios Douvikas,,,,,RW,ST,
14,15,2023-11-04,La Liga,Matchweek 12,Home,Carl Starfelt,Sevilla,Y,0.33,0.09,Head,8.0,22,0-0,Ørjan Nyland,Iago Aspas,Iago Aspas,Pass (Dead),Jørgen Strand Larsen,Fouled,,CB,ST,ST
15,16,2023-11-10,La Liga,Matchweek 13,Away,Iago Aspas,Athletic Club,Y*,0.05,0.09,Left Foot,25.0,25,0-0,Unai Simón,Óscar Mingueza,Iago Aspas,Take-On,Óscar Mingueza,Pass (Live),,ST,ST,RB
16,17,2023-11-10,La Liga,Matchweek 13,Away,Jonathan Bamba,Athletic Club,Y,0.06,0.29,Right Foot,22.0,41,1-1,Unai Simón,,Jørgen Strand Larsen,Shot,,,,LW,ST,
17,18,2023-11-10,La Liga,Matchweek 13,Away,Jørgen Strand Larsen,Athletic Club,Y,0.75,0.94,Left Foot,6.0,66,2-3,Unai Simón,Iago Aspas,Óscar Mingueza,Pass (Live),Carl Starfelt,Pass (Live),,ST,RB,CB
18,19,2023-12-04,La Liga,Matchweek 15,Home,Jørgen Strand Larsen,Cádiz,Y,0.58,0.84,Right Foot,3.0,57,0-1,David Gil,Manu Sánchez,Manu Sánchez,Pass (Live),Óscar Mingueza,Pass (Live),,ST,LB,RB
19,20,2023-12-07,Copa del Rey,Second round,Away,Anastasios Douvikas,Sestao,Y,,,,,17,0-0,Pere Joan,Miguel Rodríguez,Miguel Rodríguez,,,,,ST,MF,
21,22,2023-12-16,La Liga,Matchweek 17,Home,Jørgen Strand Larsen,Granada,Y,0.75,0.11,Right Foot,5.0,20,0-0,André Ferreira,,Unai Núñez,Shot,,,,ST,CB,
22,23,2023-12-20,La Liga,Matchweek 18,Away,Anastasios Douvikas,Villarreal,Y,0.2,0.88,Right Foot,3.0,52,0-3,Filip Jørgensen,,Carlos Dotor,Fouled,,,Volley,ST,MF,
23,24,2023-12-20,La Liga,Matchweek 18,Away,Jørgen Strand Larsen,Villarreal,Y,0.31,0.85,Left Foot,11.0,57,1-3,Filip Jørgensen,Manu Sánchez,Manu Sánchez,Pass (Live),Franco Cervi,Pass (Live),Deflected,ST,LB,MF
24,25,2024-01-03,La Liga,Matchweek 19,Home,Iago Aspas,Betis,Y*,0.79,0.99,Left Foot,13.0,16,0-1,Rui Silva,,Jørgen Strand Larsen,Fouled,Iago Aspas,Pass (Live),,ST,ST,ST
25,26,2024-01-03,La Liga,Matchweek 19,Home,Williot Swedberg,Betis,N,0.94,0.83,Right Foot,8.0,90+6,1-1,Rui Silva,,Williot Swedberg,Take-On,,,,CAM,CAM,
27,28,2024-01-07,Copa del Rey,Round of 32,Away,Jailson Siqueira,Amorebieta,Y,,,,,49,1-2,Jon Mikel Magunagoitia,Anastasios Douvikas,Anastasios Douvikas,,,,,CDM,ST,
28,29,2024-01-07,Copa del Rey,Round of 32,Away,Anastasios Douvikas,Amorebieta,Y,,,,,52,2-2,Jon Mikel Magunagoitia,Miguel Rodríguez,Miguel Rodríguez,,,,,ST,MF,
29,30,2024-01-07,Copa del Rey,Round of 32,Away,Anastasios Douvikas,Amorebieta,Y,,,,,75,3-2,Jon Mikel Magunagoitia,Unai Núñez,Unai Núñez,,,,,ST,CB,
30,31,2024-01-13,La Liga,Matchweek 20,Away,Iago Aspas,Mallorca,Y*,0.32,0.84,Left Foot,15.0,10,0-0,Predrag Rajković,Jørgen Strand Larsen,Jørgen Strand Larsen,Pass (Live),Vicente Guaita,Pass (Live),,ST,ST,GK
31,32,2024-01-17,Copa del Rey,Round of 16,Away,Luca de la Torre,Valencia,Y,,,,,13,0-0,Jaume Doménech,Kevin Vázquez,Kevin Vázquez,,,,,MF,RB,
33,34,2024-01-17,Copa del Rey,Round of 16,Away,Anastasios Douvikas,Valencia,Y,,,,,80,2-1,Jaume Doménech,Luca de la Torre,Luca de la Torre,,,,,ST,MF,
35,36,2024-02-04,La Liga,Matchweek 23,Away,Jørgen Strand Larsen,Osasuna,Y,0.09,0.26,Right Foot,16.0,24,0-0,Sergio Herrera,Luca de la Torre,Luca de la Torre,Pass (Live),Óscar Mingueza,Pass (Live),,ST,MF,RB
36,37,2024-02-04,La Liga,Matchweek 23,Away,Luca de la Torre,Osasuna,Y,0.47,0.51,Left Foot,8.0,25,1-0,Sergio Herrera,Jørgen Strand Larsen,Jørgen Strand Larsen,Pass (Live),Óscar Mingueza,Pass (Live),,MF,ST,RB
37,38,2024-02-04,La Liga,Matchweek 23,Away,Anastasios Douvikas,Osasuna,N,0.4,0.78,Right Foot,9.0,90,2-0,Sergio Herrera,Jailson Siqueira,Jailson Siqueira,Pass (Live),Fran Beltrán,Pass (Live),,ST,CDM,MF
38,39,2024-02-11,La Liga,Matchweek 24,Away,Jørgen Strand Larsen,Getafe,Y,0.19,0.4,Head,8.0,71,0-2,David Soria,Javier Manquillo,Javier Manquillo,Pass (Live),Iago Aspas,Pass (Live),,ST,RB,ST
39,40,2024-02-11,La Liga,Matchweek 24,Away,Tadeo Allende,Getafe,N,0.42,0.51,Right Foot,11.0,85,1-2,David Soria,Iago Aspas,Iago Aspas,Pass (Live),Fran Beltrán,Pass (Live),,RW,ST,MF
40,41,2024-02-17,La Liga,Matchweek 25,Home,Iago Aspas,Barcelona,Y*,0.1,0.07,Left Foot,21.0,47,0-1,Marc-André ter Stegen,Óscar Mingueza,Óscar Mingueza,Pass (Live),Jørgen Strand Larsen,Pass (Live),Deflected,ST,RB,ST
41,42,2024-02-25,La Liga,Matchweek 26,Away,Iago Aspas,Cádiz,Y*,0.12,0.12,Left Foot,18.0,11,0-0,Jeremías Ledesma,Luca de la Torre,Luca de la Torre,Pass (Live),Manu Sánchez,Pass (Live),,ST,MF,LB
42,43,2024-02-25,La Liga,Matchweek 26,Away,Williot Swedberg,Cádiz,N,0.15,0.07,Right Foot,10.0,58,1-0,Jeremías Ledesma,Manu Sánchez,Manu Sánchez,Pass (Live),Iago Aspas,Pass (Live),Deflected,CAM,LB,ST
43,44,2024-03-01,La Liga,Matchweek 27,Home,Óscar Mingueza,Almería,Y,0.02,0.4,Right Foot,33.0,73,0-0,Luís Maximiano,Manu Sánchez,Manu Sánchez,Pass (Live),Luca de la Torre,Pass (Live),,RB,LB,MF
44,45,2024-03-17,La Liga,Matchweek 29,Away,Carles Pérez,Sevilla,N,0.02,0.13,Left Foot,22.0,72,0-1,Ørjan Nyland,Iago Aspas,Carles Pérez,Take-On,Iago Aspas,Pass (Live),,RW,RW,ST
45,46,2024-03-17,La Liga,Matchweek 29,Away,Jørgen Strand Larsen,Sevilla,Y,0.55,0.91,Right Foot,6.0,78,1-1,Ørjan Nyland,Jonathan Bamba,Jonathan Bamba,Pass (Live),Franco Cervi,Pass (Live),Volley,ST,LW,MF
46,47,2024-04-12,La Liga,Matchweek 31,Away,Jørgen Strand Larsen,Betis,Y,0.56,0.56,Right Foot,6.0,90+1,0-2,Rui Silva,Franco Cervi,Franco Cervi,Shot,,,,ST,MF,
0,1,2023-08-28,La Liga,Matchweek 3,Home,Borja Mayoral,Alavés,Y,0.79,0.97,Right Foot,13.0,84,0-0,Antonio Sivera,,Juanmi Latasa,Fouled,Damián Suárez,Pass (Live),,ST,ST,RB
1,2,2023-09-02,La Liga,Matchweek 4,Away,Borja Mayoral,Real Madrid,Y,0.09,0.45,Right Foot,14.0,11,0-0,Kepa Arrizabalaga,,Borja Mayoral,Take-On,,,,ST,ST,
2,3,2023-09-17,La Liga,Matchweek 5,Home,Stefan Mitrović,Osasuna,Y,0.09,0.12,Head,9.0,36,0-0,Sergio Herrera,Damián Suárez,Damián Suárez,Pass (Dead),,,,CB,RB,
3,4,2023-09-17,La Liga,Matchweek 5,Home,Carmona,Osasuna,Y,0.04,0.7,Head,13.0,51,1-1,Sergio Herrera,Diego Rico,Diego Rico,Pass (Live),Borja Mayoral,Pass (Live),,RB,LB,ST
4,5,2023-09-17,La Liga,Matchweek 5,Home,Nemanja Maksimović,Osasuna,Y,0.08,0.22,Head,6.0,86,2-2,Sergio Herrera,Carles Aleñá,Carles Aleñá,Pass (Dead),Mason Greenwood,Shot,,MF,CAM,RW
5,6,2023-09-24,La Liga,Matchweek 6,Away,Carles Aleñá,Real Sociedad,Y,0.27,0.94,Head,5.0,39,0-1,Álex Remiro,Diego Rico,Diego Rico,Pass (Live),Carles Aleñá,Pass (Live),,CAM,LB,CAM
6,7,2023-09-24,La Liga,Matchweek 6,Away,Borja Mayoral,Real Sociedad,Y,0.79,0.96,Right Foot,13.0,45+5,1-1,Álex Remiro,,Borja Mayoral,Fouled,Jaime Mata,Pass (Live),,ST,ST,ST
7,8,2023-09-24,La Liga,Matchweek 6,Away,Juanmi Latasa,Real Sociedad,N,0.07,0.46,Head,10.0,90+2,2-4,Álex Remiro,Diego Rico,Diego Rico,Pass (Live),Mason Greenwood,Shot,,ST,LB,RW
8,9,2023-09-27,La Liga,Matchweek 7,Away,Gastón Álvarez,Athletic Club,Y,0.15,0.46,Head,7.0,51,0-1,Unai Simón,Mason Greenwood,Mason Greenwood,Pass (Dead),Nemanja Maksimović,Shot,Deflected,CB,RW,MF
9,10,2023-09-27,La Liga,Matchweek 7,Away,Juanmi Latasa,Athletic Club,N,0.17,0.44,Head,8.0,83,1-2,Unai Simón,Carmona,Carmona,Pass (Live),Óscar Rodríguez Arnaiz,Pass (Live),,ST,RB,CAM
10,11,2023-10-08,La Liga,Matchweek 9,Away,Borja Mayoral,Celta Vigo,Y,0.44,0.88,Right Foot,8.0,2,0-0,Iván Villar,Diego Rico,Borja Mayoral,Take-On,Borja Mayoral,Take-On,Deflected,ST,ST,ST
11,12,2023-10-08,La Liga,Matchweek 9,Away,Mason Greenwood,Celta Vigo,Y,0.16,0.31,Right Foot,9.0,33,1-1,Iván Villar,Borja Mayoral,Borja Mayoral,Pass (Live),,,,RW,ST,
12,13,2023-10-21,La Liga,Matchweek 10,Home,Borja Mayoral,Betis,Y,0.17,0.56,Head,8.0,17,0-1,Claudio Bravo,Diego Rico,Diego Rico,Pass (Live),Jaime Mata,Shot,,ST,LB,ST
13,14,2023-11-01,Copa del Rey,First round,Away,John Joe,Tardienta,Y,,,,,7,0-0,Diego,Carles Aleñá,Carles Aleñá,,,,,MF,CAM,
14,15,2023-11-01,Copa del Rey,First round,Away,Mason Greenwood,Tardienta,Y,,,,,15,1-0,Diego,Anthony Lozano,Anthony Lozano,,,,,RW,ST,
